Municipio;Código Organizacion;Tipo;Hectáreas;Periodo de Siembra
CAPITAN SOLARI;41;ZAPALLO;0;
CAPITAN SOLARI;41;MANDIOCA;0;
CAPITAN SOLARI;41;ZAPALLO;0;
CAPITAN SOLARI;41;MANDIOCA;0;
CAPITAN SOLARI;41;ZAPALLO;0;
NULL;31;ZAPALLO;0,25;ENE
NULL;31;ZAPALLO;0,25;ENE
NULL;31;ZAPALLO;1;SEP
NULL;31;ZAPALLO;0;AGO
QUITILIPI;72;ZAPALLO;1;AGOSTO
PRESIDENCIA ROCA;70;ZAPALLO;1;AGOSTO-SEPTIEMBRE
TRES ISLETAS;37;MANDIOCA;0;
TRES ISLETAS;37;ZAPALLO;0;
TRES ISLETAS;37;ZAPALLO;2;
GENERAL J. DE SAN MARTIN;23;ZAPALLO;1;ENERO-DICIEMBRE
GENERAL J. DE SAN MARTIN;22;ZAPALLO;0,5;
PAMPA ALMIRON;55;MANDIOCA;0,25;
GENERAL J. DE SAN MARTIN;21;MANDIOCA;0,25;SEPTIEMBRE-ENERO
GENERAL J. DE SAN MARTIN;21;MANDIOCA;1;AGOSTO
GENERAL J. DE SAN MARTIN;21;MANDIOCA;1;AGOSTO
GENERAL J. DE SAN MARTIN;21;ZAPALLO;5;AGOSTO
GENERAL J. DE SAN MARTIN;21;ZAPALLO;5;AGOSTO
GENERAL J. DE SAN MARTIN;24;MANDIOCA;1;
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0,5;
GENERAL J. DE SAN MARTIN;24;ZAPALLO;0,5;
JUAN JOSE CASTELLI;49;ZAPALLO;3;
JUAN JOSE CASTELLI;49;MANDIOCA;3;
JUAN JOSE CASTELLI;49;ZAPALLO;3;
TRES ISLETAS;12;ZAPALLO;0,25;
TRES ISLETAS;12;ZAPALLO;1;
TRES ISLETAS;12;ZAPALLO;15;
MARGARITA BELEN;6;BATATA;1;
MARGARITA BELEN;6;MANDIOCA;1;
MARGARITA BELEN;6;BATATA;0;
MARGARITA BELEN;6;MANDIOCA;0;
MARGARITA BELEN;6;ZAPALLO;0;
EL SAUZALITO;85;BATATA;0,5;Septiembre
EL SAUZALITO;85;ZAPALLO;0,5;Septiembre
PRESIDENCIA ROQUE SAENZ PEÑA;51;BATATA;0,25;
PRESIDENCIA ROQUE SAENZ PEÑA;51;BATATA;0,25;
PRESIDENCIA ROQUE SAENZ PEÑA;51;MANDIOCA;0,25;
PRESIDENCIA ROQUE SAENZ PEÑA;51;MANDIOCA;0,25;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;1;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;0,5;
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0;
LAS PALMAS;8;MANDIOCA;0,5;AGOSTO
LAS PALMAS;8;ZAPALLO;0,5;AGOSTO
LA LEONESA;9;BATATA;5;
LA LEONESA;9;MANDIOCA;1;
LA LEONESA;9;ZAPALLO;1;
LAS PALMAS;8;MANDIOCA;0,5;JULIO
LAS PALMAS;8;ZAPALLO;0,5;JULIO
LAS PALMAS;8;MANDIOCA;0,5;SEPTIEMBRE
LAS PALMAS;8;ZAPALLO;2,5;AGOSTO-ENERO
LA LEONESA;9;MANDIOCA;0;
LAS PALMAS;8;MANDIOCA;0,25;AGOSTO
LAS PALMAS;8;ZAPALLO;0,25;AGOSTO
LAS PALMAS;8;MANDIOCA;0,5;AGOSTO
LAS PALMAS;8;ZAPALLO;0,5;AGOSTO
LAS PALMAS;8;BATATA;0,25;AGOSTO
LAS PALMAS;8;MANDIOCA;0,25;AGOSTO
LAS PALMAS;8;ZAPALLO;1;AGOSTO
LAS PALMAS;8;ZAPALLO;2;AGOSTO
LAS PALMAS;8;MANDIOCA;0,5;AGOSTO
LAS PALMAS;8;ZAPALLO;4,5;AGOSTO
LA LEONESA;9;BATATA;0;SEP-FEB
LA LEONESA;9;MANDIOCA;0;SEP-FEB
LA LEONESA;9;ZAPALLO;0;SEP-FEB
LA LEONESA;9;BATATA;0,5;ANUAL 
LA LEONESA;9;MANDIOCA;0,5;ANUAL
LA LEONESA;9;ZAPALLO;0;ANUAL
LA LEONESA;9;BATATA;0;ANUAL
LA LEONESA;9;MANDIOCA;0;ANUAL
LA LEONESA;9;ZAPALLO;0;ANUAL
LA LEONESA;9;BATATA;0;ANUAL
LA LEONESA;9;MANDIOCA;0;ANUAL
LA LEONESA;9;ZAPALLO;0;ANUAL
NULL;55;BATATA;2;
NULL;55;MANDIOCA;1;
PAMPA ALMIRON;55;ZAPALLO;10;
PAMPA ALMIRON;55;ZAPALLO;2;SEPTIEMBRE
PAMPA ALMIRON;55;BATATA;0,5;
PAMPA ALMIRON;55;MANDIOCA;0,5;
PAMPA ALMIRON;55;ZAPALLO;0,5;
PAMPA ALMIRON;55;ZAPALLO;2;
PAMPA ALMIRON;55;BATATA;1;
PAMPA ALMIRON;55;MANDIOCA;1;
PAMPA ALMIRON;55;ZAPALLO;2;
PAMPA ALMIRON;55;BATATA;0;
PAMPA ALMIRON;55;MANDIOCA;0;
PAMPA ALMIRON;55;BATATA;0;
PAMPA ALMIRON;55;MANDIOCA;0;
PAMPA ALMIRON;55;ZAPALLO;2;
PRESIDENCIA ROQUE SAENZ PEÑA;NULL;MANDIOCA;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;BATATA;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;MANDIOCA;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;0,5;
PRESIDENCIA ROQUE SAENZ PEÑA;51;ZAPALLO;3;
LAPACHITO;46;MANDIOCA;1;SEPTIEMBRE
LA VERDE;46;MANDIOCA;1;SEPTIEMBRE
LA VERDE;46;ZAPALLO;1;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;22;ZAPALLO;0,5;JULIO-AGOSTO
ISLA DEL CERRITO;52;MANDIOCA;0,5;
ISLA DEL CERRITO;52;ZAPALLO;0,5;
ISLA DEL CERRITO;52;BATATA;0;
ISLA DEL CERRITO;52;MANDIOCA;0;
ISLA DEL CERRITO;52;ZAPALLO;0;
ISLA DEL CERRITO;52;BATATA;0;
ISLA DEL CERRITO;52;MANDIOCA;0;
ISLA DEL CERRITO;52;ZAPALLO;0;
ISLA DEL CERRITO;52;MANDIOCA;5;
ISLA DEL CERRITO;52;MANDIOCA;5;
GENERAL J. DE SAN MARTIN;23;BATATA;0;
GENERAL J. DE SAN MARTIN;23;MANDIOCA;0;
GENERAL J. DE SAN MARTIN;23;ZAPALLO;0;
GENERAL J. DE SAN MARTIN;23;BATATA;2;AGOSTO
GENERAL J. DE SAN MARTIN;23;BATATA;1;
GENERAL J. DE SAN MARTIN;23;MANDIOCA;1;
CORZUELA;43;ZAPALLO;1;
CORZUELA;43;ZAPALLO;2;
TRES ISLETAS;88;MANDIOCA;0,5;FEB
TRES ISLETAS;88;ZAPALLO;1;FEB
PAMPA DEL INDIO;95;ZAPALLO;2;
PAMPA DEL INDIO;95;ZAPALLO;1,5;
PUERTO BERMEJO;20;BATATA;0,25;
PUERTO BERMEJO;20;MANDIOCA;0,25;
PUERTO BERMEJO;20;ZAPALLO;0,25;
SANTA SYLVINA;25;BATATA;0,5;OCTUBRE
SANTA SYLVINA;25;ZAPALLO;0,5;SEPTIEMBRE
SANTA SYLVINA;25;BATATA;0,25;OCTUBRE
SANTA SYLVINA;25;ZAPALLO;0,25;AGOSTO
SANTA SYLVINA;25;BATATA;0,5;OCTUBRE
SANTA SYLVINA;25;ZAPALLO;0;SEPTIEMBRE
SANTA SYLVINA;25;MANDIOCA;0,25;
SANTA SYLVINA;25;ZAPALLO;0,5;AGOSTO
SANTA SYLVINA;25;ZAPALLO;0,5;SEPTIEMBRE
SANTA SYLVINA;25;ZAPALLO;1;
SANTA SYLVINA;25;BATATA;0,25;
SANTA SYLVINA;25;ZAPALLO;0,25;
MARGARITA BELEN;6;ZAPALLO;0;
MARGARITA BELEN;6;BATATA;0,5;
MARGARITA BELEN;6;MANDIOCA;0,5;
GENERAL J. DE SAN MARTIN;23;BATATA;1,5;ANUAL
GENERAL J. DE SAN MARTIN;23;MANDIOCA;1,5;ANUAL
GENERAL J. DE SAN MARTIN;23;ZAPALLO;2;ANUAL
COLONIA ELISA;86;ZAPALLO;0,5;SEPTIEMBRE
COLONIA ELISA;86;BATATA;1;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;0,25;SEPTIEMBRE
COLONIA ELISA;86;MANDIOCA;1;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE 
COLONIA ELISA;86;BATATA;0,5;OCTUBRE
COLONIA ELISA;86;MANDIOCA;0,5;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE
COLONIA ELISA;86;BATATA;0,5;AGOSTO
COLONIA ELISA;86;MANDIOCA;0,5;SEPTIEMBRE
COLONIA ELISA;86;BATATA;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;1;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;1;SEPTIEMBRE
COLONIA ELISA;86;ZAPALLO;0,25;AGOSTO
COLONIA ELISA;86;BATATA;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;1;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;1,6;SEPTIEMBRE
COLONIA ELISA;86;ZAPALLO;1,6;SEPTIEMBRE
COLONIA ELISA;86;MANDIOCA;0,5;NOVIEMBRE
COLONIA ELISA;86;ZAPALLO;0,5;NOVIEMBRE
COLONIA ELISA;86;BATATA;0,5;JULIO
COLONIA ELISA;86;ZAPALLO;0,5;JULIO
COLONIA ELISA;86;BATATA;0,5;NOVIEMBRE
COLONIA ELISA;86;MANDIOCA;1;SEPTIEMBRE
COLONIA ELISA;86;ZAPALLO;0,5;NOVIEMBRE
COLONIA ELISA;86;BATATA;0,5;MAYO
COLONIA ELISA;86;ZAPALLO;0,5;MAYO
COLONIA ELISA;86;BATATA;1;
COLONIA ELISA;86;MANDIOCA;0;
COLONIA ELISA;86;ZAPALLO;1;
COLONIA ELISA;86;BATATA;0,4;
COLONIA ELISA;86;MANDIOCA;0,5;
COLONIA ELISA;86;BATATA;0,5;OCTUBRE
COLONIA ELISA;86;MANDIOCA;0,5;OCTUBRE
COLONIA ELISA;86;ZAPALLO;0,5;OCTUBRE
COLONIA ELISA;86;BATATA;1;OCTUBRE
COLONIA ELISA;86;MANDIOCA;1;OCTUBRE
COLONIA ELISA;86;ZAPALLO;1;OCTUBRE
PRESIDENCIA ROCA;70;BATATA;0;NOVIEMBRE
PRESIDENCIA ROCA;70;MANDIOCA;0;SEPTIEMBRE
PRESIDENCIA ROCA;70;ZAPALLO;0;SEPTIEMBRE
PRESIDENCIA ROCA;70;ZAPALLO;0,25;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;67;BATATA;20;
COLONIA ELISA;86;BATATA;0;
COLONIA ELISA;86;MANDIOCA;0;
COLONIA ELISA;86;ZAPALLO;0;
COLONIA ELISA;86;BATATA;0;AGOSTO
COLONIA ELISA;86;MANDIOCA;0;AGOSTO
COLONIA ELISA;86;ZAPALLO;0;AGOSTO
COLONIA ELISA;86;ZAPALLO;1;
COLONIA ELISA;86;BATATA;0,5;SEPTIEMBRE
COLONIA ELISA;86;MANDIOCA;0,5;SEPTIEMBRE
COLONIA ELISA;86;ZAPALLO;0,5;SEPTIEMBRE
PAMPA DEL INFIERNO;16;ZAPALLO;1,5;
LAPACHITO;46;ZAPALLO;0;AGOSTO
COLONIA BENITEZ;6;ZAPALLO;0;
BASAIL;47;BATATA;3;
BASAIL;47;ZAPALLO;2;
PRESIDENCIA ROCA;70;ZAPALLO;2;JULIO
PRESIDENCIA ROCA;70;MANDIOCA;2;
NULL;70;BATATA;0,5;AGOSTO
NULL;70;MANDIOCA;0,5;AGOSTO
NULL;70;ZAPALLO;1;AGOST0
PRESIDENCIA ROCA;70;ZAPALLO;2;JULIO
PRESIDENCIA ROCA;NULL;MANDIOCA;1;OCTUBRE-NOVIEMBRE
PRESIDENCIA ROCA;NULL;ZAPALLO;2;NOVIEMBRE
PRESIDENCIA ROCA;70;MANDIOCA;1;AGOST0
PUERTO VILELAS;54;ZAPALLO;0,5;
PUERTO VILELAS;54;ZAPALLO;0,5;
PUERTO VILELAS;54;BATATA;0,5;
PUERTO VILELAS;54;ZAPALLO;1;
PUERTO VILELAS;54;BATATA;0,5;
LAGUNA LIMPIA;84;MANDIOCA;1;AGOSTO 
LAGUNA LIMPIA;84;ZAPALLO;1,5;AGOSTO
LAGUNA LIMPIA;84;BATATA;0,5;
LAGUNA LIMPIA;84;MANDIOCA;0,5;
LAGUNA LIMPIA;84;ZAPALLO;1;
PUERTO VILELAS;54;MANDIOCA;0;
PUERTO VILELAS;54;BATATA;1;
PUERTO VILELAS;54;BATATA;1;
PUERTO VILELAS;54;MANDIOCA;0,5;
PUERTO VILELAS;54;ZAPALLO;0,5;
PUERTO VILELAS;54;MANDIOCA;1;
PUERTO VILELAS;54;MANDIOCA;1;
PUERTO VILELAS;54;MANDIOCA;0;
PUERTO VILELAS;54;BATATA;1;
PUERTO VILELAS;54;MANDIOCA;1;
PUERTO VILELAS;54;ZAPALLO;1;
PUERTO VILELAS;54;MANDIOCA;1;
PUERTO VILELAS;54;ZAPALLO;1;
BASAIL;47;BATATA;0;
BASAIL;47;ZAPALLO;0;
BASAIL;47;ZAPALLO;0,5;
BASAIL;47;ZAPALLO;3;
MARGARITA BELEN;94;MANDIOCA;0;
MARGARITA BELEN;94;ZAPALLO;0;
MARGARITA BELEN;94;BATATA;0,5;
MARGARITA BELEN;94;MANDIOCA;0,5;
MARGARITA BELEN;94;BATATA;2;
MARGARITA BELEN;94;MANDIOCA;1;
MARGARITA BELEN;94;ZAPALLO;2;
NAPENAY;17;ZAPALLO;0,5;
VILLA BERTHET;7;ZAPALLO;0,5;
TACO POZO;27;ZAPALLO;1;
TACO POZO;27;ZAPALLO;1;
TACO POZO;27;ZAPALLO;1;
TACO POZO;27;ZAPALLO;0,5;
TACO POZO;27;ZAPALLO;1;
